,Affinity,Compromise,Efficieny,Groups,Power,Run
379,0.6696621518960295,0.7,1.1,Zamoura.Marghara8.al-Awaqir.Warfalla13.Magharha.Marghara6.Awlad Bu Saif.Warfalla10.Warfalla15.Marghara7.Tawajeer.Warfalla16.Warfalla17.al-Sawalih.Marghara4.Unaffiliated12.Awlad Sulaiman.Marghara5.Warfalla9.Maslata.Masrata.Marghara3.Jmamla.Kargala.Warfalla5.Unaffiliated16	.Taureg5.Zawayia8.Taureg4,64.955,90
380,0.5391784381343484,0.7,1.1,el-Mahjoub.Zawayia6.Zawayia5.Zawayia7.al-Jarsha.Taureg3.Warfalla6.Warfalla7.Marghara1.Zawayia9.Warfalla4.Zawayia10.Marghara2.Zawayia11.Sadat.Sabayi.Saada17.Unaffiliated14.Magariha.al-Mujabra.Saada18.Unaffiliated8.Beni Salim.Beni Salim2.Zawayia1.Saada19.Zawayia2.Beni Hilal.Taureg1.Saada20.Saada21.Zawayia3.Taureg2.Kawar.Zawayia4.Gaddafi.Warfalla8,76.61499999999998,90
381,0.045212765957446804,0.7,1.1,Unaffiliated2.Tebu,1.1,90
382,0.18383561643835616,0.7,1.1,Saada3.Saada2	.Saada4.Saada5.Saada6,5.775,90
383,0.9861099235401185,0.7,1.1,Unaffiliated10.Unaffiliated11.Unaffiliated1.Unaffiliated6.Unaffiliated15	.Unaffiliated18,9.9,90
384,0.8137092189595581,0.7,1.1,Unaffiliated3.Zawaiya.Zawiya.Unaffiliated4.Warfalla1.Warfalla2.Warfalla3.Unaffiliated13.Matarfa2.Dababisa.Mtarfa1.Ramla.Unaffiliated17.Unaffiliated5.Warfalla14.Marghara11.Warfalla11.Kawafi.Marghara10.Marghara9.Warfalla12,39.050000000000004,90
385,0.33172753764916324,0.7,1.1,Saada1	.Saada7.Saada8.Saada12.Al-Ubaidat1		.Ulum.Al-Ubaidat2		.Saada9.Masamir		.al-Rahmana.Msika.al-Habun1	.Saada10.Hasawna.Unaffiliated7.Unaffiliated9.Masimir	.al-Marirat		.al-Qunashat.Saada13.Saada11.Saada14.Saada15.Saada16,63.08499999999999,90
386,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,91
387,0.3172488261199004,0.7,1.2,Unaffiliated2.Tebu.Saada1	.Saada7.Saada6.Saada8.Saada2	.Saada4.Saada3.Saada5.Saada12.Saada14.Saada16.al-Rahmana.al-Habun1	.Saada9.Saada11.Unaffiliated7.Unaffiliated9.Saada10.Saada13.Saada15.Hasawna.Al-Ubaidat1		.Ulum.Al-Ubaidat2		.Msika.Masamir		.Masimir	.al-Marirat		.al-Qunashat,76.32,91
388,0.5544558667976913,0.7,1.2,el-Mahjoub.Zamoura.al-Sawalih.Marghara4.Marghara3.Jmamla.Kargala.Warfalla5.Marghara1.Zawayia9.Warfalla4.Zawayia10.Marghara2.Zawayia11.Sadat.Sabayi.Saada17.Unaffiliated14.Saada18.Unaffiliated8.Beni Salim.Beni Salim2.Magariha.al-Mujabra.Saada20.Zawayia3.Zawayia2.Taureg1.Kawar.Taureg2.Beni Hilal.Gaddafi.Saada19.Zawayia1.Saada21.Zawayia4.Unaffiliated16	.Taureg5.Zawayia8.Taureg4.al-Jarsha.Taureg3.Warfalla6.Warfalla7.Warfalla8.Zawayia5.Zawayia6.Zawayia7,108.83999999999996,91
389,0.7781936319047883,0.7,1.2,Unaffiliated3.Unaffiliated10.Unaffiliated11.Unaffiliated1.Unaffiliated6.Unaffiliated15	.Unaffiliated18.Dababisa.Mtarfa1.Unaffiliated5.Kawafi.Ramla.Unaffiliated17.Unaffiliated4.Warfalla1.Zawaiya.Zawiya.Unaffiliated13.Matarfa2.Warfalla2.Warfalla3.Marghara9.Marghara11.Marghara10.Warfalla11.Warfalla12.Warfalla14.Warfalla13.Magharha.Marghara5.Warfalla9.Unaffiliated12.Awlad Sulaiman.Marghara6.Awlad Bu Saif.Maslata.Masrata.Marghara7.Tawajeer.Marghara8.al-Awaqir.Warfalla10.Warfalla15.Warfalla16.Warfalla17,99.0,91
390,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,92
391,0.31522050489191283,0.7,1.25,Saada6.Unaffiliated2.Tebu.Saada2	.Saada4.Saada3.Saada5.Saada1	.Saada7.Saada8.Saada12.Saada14.Saada16.Unaffiliated7.Unaffiliated9.Al-Ubaidat1		.Al-Ubaidat2		.Msika.Ulum.Masamir		.Masimir	.al-Marirat		.al-Qunashat.al-Rahmana.al-Habun1	.Saada9.Saada11.Saada10.Saada13.Saada15.Hasawna,79.49999999999999,92
392,0.774055074683417,0.7,1.25,Unaffiliated1.Unaffiliated6.Unaffiliated15	.Unaffiliated18.Unaffiliated3.Unaffiliated13.Unaffiliated10.Unaffiliated11.Unaffiliated4.Warfalla1.Zawaiya.Zawiya.Dababisa.Matarfa2.Warfalla2.Warfalla3.Zamoura.Kawafi.Unaffiliated5.Mtarfa1.Ramla.Unaffiliated17.Marghara9.Marghara11.Marghara10.Warfalla11.Warfalla12.Warfalla14.Warfalla13.Magharha.Marghara5.Warfalla9.Unaffiliated12.Awlad Sulaiman.Marghara6.Awlad Bu Saif.Maslata.Masrata.Marghara7.Tawajeer.Marghara8.al-Awaqir.Warfalla10.Warfalla15.Warfalla16.Warfalla17,104.375,92
393,0.5587610399938994,0.7,1.25,Saada17.Unaffiliated14.Saada18.Unaffiliated8.Beni Salim.Beni Salim2.Magariha.al-Mujabra.Kawar.Taureg2.Beni Hilal.Gaddafi.Zawayia2.Taureg1.Zawayia3.Zawayia4.el-Mahjoub.Zawayia8.Taureg4.Saada19.Zawayia1.Saada20.Saada21.al-Jarsha.Taureg3.Warfalla6.Warfalla7.Warfalla8.Zawayia5.Zawayia6.Zawayia7.al-Sawalih.Marghara4.Unaffiliated16	.Warfalla5.Marghara3.Jmamla.Kargala.Zawayia11.Marghara1.Zawayia9.Warfalla4.Taureg5.Marghara2.Zawayia10.Sadat.Sabayi,112.12499999999999,92
394,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,93
395,0.6708673488731521,0.7,1.3,Saada17.Unaffiliated14.Saada18.Unaffiliated8.Beni Salim.Beni Salim2.Magariha.al-Mujabra.Kawar.Taureg2.Beni Hilal.Gaddafi.Zawayia2.Taureg1.Zawayia3.Zawayia4.Saada19.Zawayia1.Saada20.Saada21.el-Mahjoub.Unaffiliated16	.Zawayia8.Taureg4.al-Jarsha.Taureg3.Warfalla6.Warfalla7.Warfalla8.Zawayia5.Zawayia6.Zawayia7.Dababisa.Mtarfa1.Unaffiliated5.Kawafi.Ramla.Unaffiliated17.Unaffiliated4.Warfalla1.Zawaiya.Zawiya.Unaffiliated13.Matarfa2.Warfalla2.Warfalla3.Unaffiliated3.Unaffiliated10.Unaffiliated11.Unaffiliated1.Unaffiliated6.Unaffiliated15	.Unaffiliated18.Marghara9.Marghara11.Marghara10.Warfalla11.Warfalla12.Warfalla14.Warfalla13.Magharha.Zamoura.Marghara4.al-Sawalih.Warfalla5.Marghara3.Jmamla.Kargala.Zawayia11.Marghara1.Zawayia9.Warfalla4.Taureg5.Marghara2.Zawayia10.Sadat.Sabayi.Marghara5.Warfalla9.Unaffiliated12.Awlad Sulaiman.Marghara6.Awlad Bu Saif.Maslata.Masrata.Marghara7.Tawajeer.Marghara8.al-Awaqir.Warfalla10.Warfalla15.Warfalla16.Warfalla17,225.16,93
396,0.3172539082579052,0.7,1.3,Saada6.Unaffiliated2.Tebu.Saada1	.Saada7.Saada8.Saada12.Saada2	.Saada4.Saada3.Saada5.al-Rahmana.al-Habun1	.Saada9.Saada11.Saada13.Saada15.Saada14.Saada16.Saada10.Hasawna.Unaffiliated7.Unaffiliated9.Al-Ubaidat1		.Al-Ubaidat2		.Msika.Ulum.Masamir		.Masimir	.al-Marirat		.al-Qunashat,82.68,93
397,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,94
398,0.6507156215337258,0.7,1.35,Unaffiliated1.Unaffiliated6.Unaffiliated15	.Unaffiliated18.Unaffiliated3.Unaffiliated13.Unaffiliated10.Unaffiliated11.Unaffiliated4.Warfalla1.Zawaiya.Zawiya.Dababisa.Matarfa2.Warfalla2.Warfalla3.Unaffiliated5.Mtarfa1.Ramla.Unaffiliated17.Marghara9.Warfalla12.Marghara10.Marghara11.Marghara7.Tawajeer.Marghara8.al-Awaqir.Warfalla10.Warfalla15.Warfalla13.Magharha.Kawafi.Warfalla11.al-Sawalih.Warfalla5.Unaffiliated16	.Warfalla4.Saada19.Zawayia2.el-Mahjoub.Zawayia5.Kawar.Warfalla8.Taureg1.Taureg2.al-Jarsha.Taureg3.Warfalla6.Warfalla7.Zawayia6.Zawayia7.Zawayia8.Taureg4.Marghara1.Zawayia9.Zawayia10.Taureg5.Marghara2.Zawayia11.Sadat.Sabayi.Saada17.Unaffiliated14.Magariha.al-Mujabra.Beni Salim.Beni Salim2.Beni Hilal.Gaddafi.Saada18.Unaffiliated8.Unaffiliated7.Unaffiliated9.Saada20.Saada21.Zawayia3.Zawayia4.Zamoura.Warfalla14.Warfalla16.Warfalla17.Marghara5.Warfalla9.Unaffiliated12.Awlad Sulaiman.Marghara3.Marghara4.Kargala.Jmamla.Marghara6.Awlad Bu Saif.Maslata.Masrata,235.7100000000001,94
399,0.3157955515872312,0.7,1.35,Saada6.Unaffiliated2.Tebu.Saada1	.Saada7.Saada8.Saada12.Saada2	.Saada4.Saada3.Saada5.al-Rahmana.al-Habun1	.Saada9.Saada11.Saada10.Saada13.Saada15.Hasawna.Zawayia1.Saada14.Saada16.Al-Ubaidat1		.Al-Ubaidat2		.Msika.Ulum.Masamir		.Masimir	.al-Marirat		.al-Qunashat,83.97000000000001,94
400,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,95
401,0.495902342876015,0.7,1.4,Saada6.Unaffiliated2.Tebu.Saada14.Saada16.Unaffiliated7.Unaffiliated9.Al-Ubaidat1		.Al-Ubaidat2		.Msika.Ulum.al-Rahmana.al-Habun1	.al-Marirat		.al-Qunashat.Masamir		.Masimir	.Saada9.Saada11.Saada10.Saada13.Saada15.Hasawna.Saada1	.Saada7.Saada8.Saada12.Saada2	.Saada4.Saada3.Saada5.Saada17.Unaffiliated14.Magariha.al-Mujabra.Saada18.Unaffiliated8.Saada19.Zawayia1.al-Sawalih.Warfalla5.Unaffiliated16	.Warfalla4.Marghara5.Warfalla9.Unaffiliated12.Awlad Sulaiman.Marghara3.Marghara4.Kargala.Jmamla.Marghara6.Awlad Bu Saif.Maslata.Masrata.Saada20.Zamoura.Saada21.el-Mahjoub.Zawayia2.Taureg1.Zawayia3.Zawayia4.Kawar.Taureg2.Warfalla8.Zawayia5.Beni Salim.Beni Salim2.Beni Hilal.Gaddafi.al-Jarsha.Taureg3.Warfalla6.Warfalla7.Zawayia6.Zawayia7.Zawayia8.Taureg4.Marghara1.Zawayia9.Zawayia10.Taureg5.Marghara2.Zawayia11.Sadat.Sabayi,243.03999999999994,95
402,0.8032408724366334,0.7,1.4,Unaffiliated3.Unaffiliated10.Unaffiliated11.Unaffiliated1.Unaffiliated6.Unaffiliated15	.Unaffiliated18.Unaffiliated5.Kawafi.Dababisa.Mtarfa1.Ramla.Unaffiliated17.Unaffiliated4.Warfalla1.Zawaiya.Zawiya.Unaffiliated13.Matarfa2.Warfalla2.Warfalla3.Marghara7.Tawajeer.Marghara8.al-Awaqir.Warfalla10.Warfalla15.Warfalla16.Warfalla17.Marghara9.Warfalla12.Marghara10.Marghara11.Warfalla11.Warfalla14.Warfalla13.Magharha,88.48,95
403,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,96
404,0.7179744213756711,0.7,1.45,Saada20.Saada21.el-Mahjoub.Zamoura.Unaffiliated16	.Warfalla4.Warfalla5.al-Jarsha.Taureg3.Zawayia8.Taureg4.Marghara1.Zawayia9.Zawayia10.Taureg5.al-Sawalih.Marghara3.Kargala.Jmamla.Marghara2.Zawayia11.Sadat.Sabayi.Marghara4.Marghara5.Unaffiliated12.Awlad Sulaiman.Marghara6.Awlad Bu Saif.Maslata.Masrata.Unaffiliated10.Unaffiliated11.Unaffiliated1.Unaffiliated6.Unaffiliated15	.Unaffiliated18.Unaffiliated3.Unaffiliated13.Warfalla2.Warfalla3.Unaffiliated4.Warfalla1.Zawaiya.Zawiya.Unaffiliated5.Ramla.Marghara10.Unaffiliated17.Kawafi.Matarfa2.Dababisa.Mtarfa1.Marghara7.Tawajeer.Marghara8.al-Awaqir.Warfalla10.Warfalla15.Warfalla13.Magharha.Marghara9.Marghara11.Warfalla11.Warfalla12.Warfalla9.Warfalla14.Warfalla16.Warfalla17,188.20999999999998,96
405,0.3934245990927229,0.7,1.45,Saada17.Unaffiliated14.Magariha.al-Mujabra.Saada18.Unaffiliated8.Saada19.Zawayia1.Saada3.Unaffiliated2.Tebu.Saada14.Saada16.Unaffiliated7.Unaffiliated9.Al-Ubaidat1		.Al-Ubaidat2		.Msika.Ulum.al-Rahmana.al-Habun1	.al-Marirat		.al-Qunashat.Masamir		.Masimir	.Saada9.Saada11.Saada10.Saada13.Saada15.Hasawna.Saada1	.Saada7.Saada8.Saada12.Saada2	.Saada4.Saada5.Saada6.Kawar.Taureg2.Warfalla8.Zawayia5.Beni Salim.Beni Salim2.Beni Hilal.Gaddafi.Warfalla6.Warfalla7.Zawayia6.Zawayia7.Zawayia2.Taureg1.Zawayia3.Zawayia4,155.14999999999992,96
406,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,97
407,0.5692012092731875,0.7,1.5,Unaffiliated10.Unaffiliated11.Unaffiliated1.Unaffiliated6.Unaffiliated15	.Unaffiliated18.Marghara9.Marghara11.Warfalla11.Warfalla12.Warfalla9.Warfalla14.Warfalla16.Warfalla17.Unaffiliated3.Unaffiliated13.Warfalla2.Warfalla3.Unaffiliated4.Warfalla1.Zawaiya.Zawiya.Unaffiliated5.Ramla.Marghara10.Unaffiliated17.Kawafi.Matarfa2.Dababisa.Mtarfa1.Zamoura.Unaffiliated16	.Warfalla4.Warfalla5.Marghara1.Zawayia9.Zawayia10.Taureg5.al-Sawalih.Marghara3.Kargala.Jmamla.Marghara2.Zawayia11.Sadat.Sabayi.Marghara4.Marghara5.Marghara6.Awlad Bu Saif.Maslata.Masrata.Unaffiliated12.Awlad Sulaiman.Marghara7.Tawajeer.Marghara8.al-Awaqir.Warfalla10.Warfalla15.Warfalla13.Magharha.Saada3.Unaffiliated2.Tebu.Zawayia1.Saada14.Saada16.Al-Ubaidat1		.Al-Ubaidat2		.al-Rahmana.al-Habun1	.Masamir		.Masimir	.al-Marirat		.al-Qunashat.Msika.Ulum.Saada9.Saada11.Saada10.Saada13.Saada15.Hasawna.Saada1	.Saada7.Saada8.Saada12.Saada2	.Saada4.Saada5.Saada6.Saada17.Unaffiliated14.Unaffiliated7.Unaffiliated9.Saada18.Unaffiliated8.Magariha.al-Mujabra.al-Jarsha.Taureg3.Warfalla6.Warfalla7.Zawayia6.Zawayia7.Zawayia8.Taureg4.Saada19.Zawayia2.Zawayia3.Taureg1.Beni Salim.Beni Salim2.Beni Hilal.Gaddafi.Saada20.Saada21.el-Mahjoub.Zawayia4.Kawar.Taureg2.Warfalla8.Zawayia5,355.20000000000033,97
408,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,98
409,0.5708023274329607,0.7,1.55,Saada14.Saada16.Saada3.Unaffiliated2.Tebu.Saada1	.Saada7.Saada8.Saada12.Saada2	.Saada4.Saada5.Saada6.Al-Ubaidat1		.Al-Ubaidat2		.al-Rahmana.al-Habun1	.Masamir		.Masimir	.al-Marirat		.al-Qunashat.Msika.Ulum.Saada9.Saada11.Saada10.Saada13.Saada15.Hasawna.Saada17.Unaffiliated14.Unaffiliated7.Unaffiliated9.Saada19.Zawayia1.el-Mahjoub.Unaffiliated16	.Saada18.Unaffiliated8.Magariha.al-Mujabra.Beni Salim.Beni Salim2.Beni Hilal.Gaddafi.Saada20.Saada21.Zawayia2.Zawayia3.Kawar.Taureg2.Zawayia4.Taureg1.al-Jarsha.Taureg3.Warfalla6.Warfalla7.Warfalla8.Zawayia6.Zawayia5.Zawayia7.Zamoura.Unaffiliated10.Unaffiliated11.Unaffiliated1.Unaffiliated6.Unaffiliated15	.Unaffiliated18.Unaffiliated3.Unaffiliated13.Warfalla2.Warfalla3.Unaffiliated4.Warfalla1.Zawaiya.Zawiya.al-Sawalih.Marghara3.Zawayia8.Taureg4.Marghara1.Zawayia9.Zawayia10.Taureg5.Marghara2.Zawayia11.Sadat.Jmamla.Kargala.Sabayi.Warfalla4.Warfalla5.Unaffiliated5.Ramla.Marghara10.Unaffiliated17.Marghara9.Marghara11.Warfalla11.Warfalla12.Marghara7.Tawajeer.Marghara8.al-Awaqir.Warfalla10.Warfalla15.Warfalla13.Magharha.Kawafi.Matarfa2.Dababisa.Mtarfa1.Warfalla9.Warfalla14.Warfalla16.Warfalla17.Marghara4.Marghara5.Marghara6.Awlad Bu Saif.Maslata.Masrata.Unaffiliated12.Awlad Sulaiman,367.03999999999985,98
410,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,99
411,0.5712658699885518,0.7,1.6,Unaffiliated2.Saada3.Saada15.Tebu.Saada1	.Saada7.Saada8.Saada12.Saada2	.Saada4.Saada5.Saada6.Al-Ubaidat1		.Al-Ubaidat2		.al-Rahmana.al-Habun1	.Masamir		.Ulum.al-Marirat		.al-Qunashat.Masimir	.Msika.Saada9.Saada11.Saada10.Saada13.Saada14.Saada16.Unaffiliated3.Unaffiliated16	.Unaffiliated7.Hasawna.Saada19.Zawayia2.Saada20.Saada21.Saada17.Unaffiliated9.Magariha.al-Mujabra.Saada18.Unaffiliated8.Unaffiliated14.Zawayia1.el-Mahjoub.Zawayia7.Zawayia3.Zawayia4.Warfalla8.Zawayia6.Zawayia8.Taureg4.Kawar.Taureg2.Zawayia5.Taureg1.Beni Salim.Beni Salim2.Beni Hilal.Gaddafi.Unaffiliated1.Unaffiliated6.Unaffiliated15	.Unaffiliated18.Unaffiliated13.Matarfa2.Warfalla2.Warfalla3.Unaffiliated4.Warfalla1.Zawaiya.Zawiya.Dababisa.Mtarfa1.Unaffiliated10.Unaffiliated11.al-Jarsha.Taureg3.Warfalla6.Warfalla7.Marghara1.Zawayia9.Zawayia10.Taureg5.Marghara2.Zawayia11.Sadat.Jmamla.Kargala.Sabayi.Warfalla4.Warfalla5.Unaffiliated5.Ramla.Marghara10.Unaffiliated17.Marghara9.Marghara11.Warfalla11.Warfalla12.Marghara7.Tawajeer.Marghara8.al-Awaqir.Warfalla10.Warfalla15.Warfalla16.Warfalla17.Zamoura.Kawafi.Warfalla13.Magharha.al-Sawalih.Marghara3.Marghara4.Marghara5.Marghara6.Awlad Bu Saif.Warfalla9.Warfalla14.Maslata.Masrata.Unaffiliated12.Awlad Sulaiman,378.8799999999999,99
412,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,100
413,0.5693472904391038,0.7,1.7,Unaffiliated1.Unaffiliated6.Unaffiliated15	.Unaffiliated18.Unaffiliated10.Unaffiliated11.Unaffiliated3.Unaffiliated13.Unaffiliated4.Warfalla1.Zawaiya.Zawiya.Warfalla2.Warfalla3.Unaffiliated5.Ramla.Marghara10.Unaffiliated17.Marghara9.Marghara11.Warfalla11.Warfalla12.Kawafi.Matarfa2.Dababisa.Mtarfa1.Warfalla10.Warfalla15.Warfalla13.Magharha.Saada17.Unaffiliated9.Magariha.al-Mujabra.Saada18.Unaffiliated8.Saada20.Unaffiliated14.Marghara6.Awlad Bu Saif.Warfalla16.Warfalla17.Marghara7.Tawajeer.Marghara8.al-Awaqir.al-Sawalih.Warfalla9.Marghara4.Marghara5.Maslata.Masrata.Unaffiliated12.Awlad Sulaiman.Marghara2.Zawayia11.Sadat.Jmamla.Marghara3.Warfalla5.Kargala.Sabayi.Unaffiliated7.Hasawna.Unaffiliated2.Saada3.Saada15.Tebu.Al-Ubaidat1		.Al-Ubaidat2		.al-Rahmana.al-Habun1	.Masamir		.Ulum.al-Marirat		.al-Qunashat.Masimir	.Msika.Saada9.Saada11.Saada10.Saada13.Saada14.Saada16.Saada1	.Saada7.Saada8.Saada12.Saada2	.Saada4.Saada5.Saada6.Saada19.Zawayia1.Zawayia2.Zawayia3.Zamoura.Warfalla14.Unaffiliated16	.Warfalla4.Saada21.el-Mahjoub.Zawayia4.Zawayia5.Warfalla6.Warfalla7.Zawayia6.Zawayia7.al-Jarsha.Taureg3.Zawayia8.Taureg4.Marghara1.Zawayia9.Zawayia10.Taureg5.Kawar.Taureg2.Warfalla8.Taureg1.Beni Salim.Beni Salim2.Beni Hilal.Gaddafi,402.56000000000034,100
414,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,101
415,0.5715141643299323,0.7,1.8,Unaffiliated2.Saada3.Saada15.Tebu.Saada1	.Saada7.Saada8.Saada12.Saada2	.Saada4.Saada5.Saada6.al-Jarsha.Taureg3.Zawayia8.Taureg4.Marghara1.Zawayia10.Zawayia9.Taureg5.Kawar.Taureg2.Warfalla8.Taureg1.Beni Salim.Beni Salim2.Beni Hilal.Gaddafi.Al-Ubaidat1		.Al-Ubaidat2		.al-Rahmana.al-Habun1	.Masamir		.Ulum.al-Marirat		.al-Qunashat.Masimir	.Msika.Saada9.Saada11.Saada10.Saada13.Saada14.Saada16.Saada17.Unaffiliated9.Magariha.al-Mujabra.Saada19.Zawayia1.Unaffiliated7.Hasawna.Saada18.Unaffiliated8.Saada20.Unaffiliated14.Zawayia2.Zawayia3.Zawayia4.Zawayia5.Unaffiliated1.Unaffiliated6.Zamoura.Warfalla14.Kawafi.Matarfa2.Dababisa.Mtarfa1.Unaffiliated5.Ramla.Marghara10.Unaffiliated17.Marghara9.Marghara11.Warfalla11.Warfalla12.Unaffiliated3.Unaffiliated13.Unaffiliated4.Warfalla1.Zawaiya.Zawiya.Warfalla2.Warfalla3.Unaffiliated15	.Unaffiliated18.Unaffiliated10.Unaffiliated11.Warfalla10.Warfalla15.Warfalla13.Magharha.Saada21.el-Mahjoub.Unaffiliated16	.Warfalla4.Warfalla6.Warfalla7.Zawayia6.Zawayia7.Marghara6.Awlad Bu Saif.Warfalla16.Warfalla17.Marghara7.Tawajeer.Marghara8.al-Awaqir.al-Sawalih.Warfalla9.Marghara3.Warfalla5.Marghara4.Marghara5.Unaffiliated12.Awlad Sulaiman.Marghara2.Zawayia11.Kargala.Sabayi.Maslata.Masrata.Sadat.Jmamla,426.2399999999997,101
416,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,102
417,0.5718619104046135,0.7,1.9,Saada1	.Saada7.Saada8.Saada12.Unaffiliated2.Saada3.Saada15.Tebu.Saada2	.Saada4.Saada5.Saada6.al-Jarsha.Taureg3.Zawayia8.Taureg4.Marghara1.Zawayia10.Zawayia9.Taureg5.Kawar.Taureg2.Warfalla8.Taureg1.Beni Salim.Beni Salim2.Beni Hilal.Gaddafi.Al-Ubaidat1		.Al-Ubaidat2		.al-Rahmana.al-Habun1	.Masamir		.Ulum.al-Marirat		.al-Qunashat.Masimir	.Msika.Saada9.Saada11.Saada10.Saada13.Saada14.Saada16.Saada17.Unaffiliated9.Magariha.al-Mujabra.Saada19.Saada20.Unaffiliated7.Hasawna.Saada18.Unaffiliated8.Unaffiliated14.Zawayia1.Zawayia2.Zawayia3.Zawayia4.Zawayia5.Unaffiliated1.Unaffiliated6.Zamoura.Warfalla14.Kawafi.Matarfa2.Dababisa.Mtarfa1.Unaffiliated5.Ramla.Marghara10.Unaffiliated17.Marghara9.Marghara11.Warfalla11.Warfalla12.Unaffiliated3.Unaffiliated13.Unaffiliated4.Warfalla1.Zawaiya.Zawiya.Warfalla2.Warfalla3.Unaffiliated15	.Unaffiliated18.Unaffiliated10.Unaffiliated11.Warfalla10.Warfalla15.Warfalla13.Magharha.Saada21.el-Mahjoub.Unaffiliated16	.Warfalla4.Warfalla6.Warfalla7.Zawayia6.Zawayia7.Marghara6.Awlad Bu Saif.Warfalla16.Warfalla17.Marghara7.Tawajeer.Marghara8.al-Awaqir.al-Sawalih.Warfalla9.Marghara3.Warfalla5.Marghara4.Marghara5.Unaffiliated12.Awlad Sulaiman.Marghara2.Zawayia11.Kargala.Sabayi.Maslata.Masrata.Sadat.Jmamla,449.9199999999997,102
418,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,103
419,0.5714804636869582,0.7,2.0,Unaffiliated2.Saada3.Zawayia1.Tebu.Saada1	.Saada7.Saada8.Saada12.Saada2	.Saada4.Saada5.Saada6.Al-Ubaidat1		.Al-Ubaidat2		.al-Rahmana.al-Habun1	.Masamir		.Ulum.al-Marirat		.al-Qunashat.Masimir	.Msika.Saada9.Saada11.Saada10.Saada13.Saada14.Saada16.Saada19.Saada20.Zawayia2.Zawayia3.Saada21.el-Mahjoub.Unaffiliated16	.Warfalla4.al-Jarsha.Taureg3.Zawayia8.Taureg4.Marghara1.Zawayia10.Zawayia9.Taureg5.Kawar.Taureg2.Magariha.al-Mujabra.Beni Salim.Beni Salim2.Beni Hilal.Gaddafi.Warfalla6.Warfalla7.Zawayia6.Zawayia7.Warfalla8.Taureg1.Zawayia4.Zawayia5.Unaffiliated1.Unaffiliated6.Zamoura.Warfalla14.Kawafi.Matarfa2.Dababisa.Mtarfa1.Saada15.Unaffiliated7.Unaffiliated9.Hasawna.Saada17.Unaffiliated14.Saada18.Unaffiliated8.al-Sawalih.Warfalla9.Marghara3.Warfalla5.Marghara4.Marghara5.Unaffiliated12.Awlad Sulaiman.Marghara2.Zawayia11.Kargala.Sabayi.Maslata.Masrata.Sadat.Jmamla.Unaffiliated3.Unaffiliated13.Unaffiliated4.Warfalla1.Zawaiya.Zawiya.Warfalla2.Warfalla3.Unaffiliated15	.Unaffiliated18.Unaffiliated10.Unaffiliated11.Warfalla10.Warfalla15.Warfalla13.Magharha.Unaffiliated5.Ramla.Marghara10.Unaffiliated17.Marghara9.Marghara11.Warfalla11.Warfalla12.Marghara6.Awlad Bu Saif.Warfalla16.Warfalla17.Marghara7.Tawajeer.Marghara8.al-Awaqir,473.5999999999999,103
420,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,104
